"year","month","date","n_obv","n_hot","n_cold","min_temp","max_temp","min_actual","max_actual","mean_actual","sum_actual","min_forecast","max_forecast","mean_forecast","sum_forecast","mae","rmse","max_abs_error","mae_hot","mae_normal","mae_cold","rmse_hot","rmse_normal","rmse_cold"
"2013",7,2013-07-04,48,0,9,2.8,22.6,6764.41,10281.63,8730.601875,419068.89,6731.88,10256.55,8754.41458333333,420211.9,52.364375,63.0864540894742,160.67,NA,40.865,11.499375,NA,53.8084389292238,32.9325460537647
"2013",7,2013-07-05,48,0,2,4.2,19,6491.03,10056.8,8478.14645833333,406951.03,6491.99,9977.22,8497.68145833333,407888.71,52.9204166666667,63.6212836177225,181.280000000001,NA,49.7487500000001,3.17166666666666,NA,61.6701610046005,15.6351837479875
"2013",7,2013-07-06,48,0,9,3.1,16.8,6441.49,10086.19,8281.84145833333,397528.39,6449.64,10130.25,8284.33145833333,397647.91,49.1212499999998,58.9641032394568,144.219999999999,NA,38.7379166666665,10.3833333333333,NA,52.4065933351901,27.0243306269245
"2013",7,2013-07-07,48,0,8,2.8,17.6,6426.17,10192.17,8164.22604166667,391882.85,6484.14,10283.66,8175.4725,392422.68,44.9893749999999,55.2189556636427,168.87,NA,36.2708333333333,8.71854166666664,NA,46.54220750208,29.7145753026467
"2013",7,2013-07-08,48,0,16,2.5,17.9,6576.06,11145.74,9006.62520833333,432318.01,6518.17,11111.69,9029.69270833333,433425.25,56.6266666666665,71.7618748013176,174.91,NA,37.0074999999999,19.6191666666666,NA,56.1595352544871,44.6751975373361
"2013",7,2013-07-09,48,0,0,5.6,13.2,6939.38,11506.23,9316.39208333333,447186.82,7011.98,11593.83,9345.69333333333,448593.28,59.9670833333333,76.3512998415876,179.18,NA,59.9670833333333,NA,NA,76.3512998415876,NA
"2013",7,2013-07-10,48,0,0,7.5,15.4,6804.34,11075.95,9163.41270833333,439843.81,6785.73,11041.4,9179.80375,440630.58,60.426875,80.0896259277692,212.160000000002,NA,60.426875,NA,NA,80.0896259277692,NA
"2013",7,2013-07-11,48,0,1,4.8,17.4,6839.4,10888.22,9033.48208333333,433607.14,6841.6,10841.51,9049.48354166667,434375.21,55.2531250000001,67.148194332263,147.68,NA,54.0947916666668,1.15833333333334,NA,66.6669083485204,8.02516874173585
"2013",7,2013-07-12,48,0,1,4.9,19.6,6876.54,10479.13,8918.633125,428094.39,6861.78,10639.34,8937.57270833333,429003.49,61.4033333333333,80.1265456429182,228.360000000001,NA,59.0964583333333,2.30687499999999,NA,78.5163871298002,15.9824988268418
"2013",7,2013-07-13,48,0,2,4.8,16.6,6611.5,9934.42,8369.61625,401741.58,6636.52,10059.79,8382.08416666667,402340.04,56.6829166666666,71.9629692677653,209.74,NA,55.3227083333333,1.36020833333333,NA,71.6221794238117,6.99516693272336
"2013",7,2013-07-14,48,0,3,4.5,18.7,6355.9,10033.81,8040.81979166667,385959.35,6330.88,10255.2,8048.808125,386342.79,52.7970833333334,72.7650913327722,221.390000000001,NA,49.5381250000001,3.25895833333332,NA,71.5314499451117,13.3420457732937
"2013",7,2013-07-15,48,0,0,11.6,20.1,6332.39,10719.66,8716.29895833333,418382.35,6335.37,10963.14,8741.81354166667,419607.05,74.7762499999998,100.664203274219,284.519999999999,NA,74.7762499999998,NA,NA,100.664203274219,NA
"2013",7,2013-07-16,48,0,0,12.3,21.6,6508.98,10249.25,8575.605,411629.04,6546.08,10338.21,8588.59125,412252.38,43.8533333333334,58.5364991906759,194.92,NA,43.8533333333334,NA,NA,58.5364991906759,NA
"2013",7,2013-07-17,48,0,0,9.1,23.4,6369.21,9758.14,8308.34645833333,398800.63,6442.56,9784.74,8325.20666666667,399609.92,50.751875,65.5279010390486,183.75,NA,50.751875,NA,NA,65.5279010390486,NA
"2013",7,2013-07-18,48,0,0,8.5,22,6326.85,9836.08,8269.105625,396917.07,6383.31,9855.82,8292.61791666667,398045.66,47.5235416666666,59.622985832507,190.58,NA,47.5235416666666,NA,NA,59.622985832507,NA
"2013",7,2013-07-19,48,0,0,12.2,19.9,6207.46,9847.06,8325.266875,399612.81,6264.27,9837.02,8339.94229166667,400317.23,58.8304166666668,72.9519307489529,185.370000000001,NA,58.8304166666668,NA,NA,72.9519307489529,NA
"2013",7,2013-07-20,48,0,0,10,19.3,6141.98,9391.34,7833.23854166667,375995.45,6112.39,9331.35,7843.70958333333,376498.06,60.4160416666666,74.6245540885617,154.59,NA,60.4160416666666,NA,NA,74.6245540885617,NA
"2013",7,2013-07-21,48,0,3,4.3,15.8,6167.26,10295.26,7959.278125,382045.35,6157.78,10259.15,7961.88625,382170.54,52.5218749999999,66.6330118541101,166.039999999999,NA,50.6154166666666,1.9064583333333,NA,65.9279481707112,9.66767390585753
"2013",7,2013-07-22,48,0,17,2.4,16.7,6464.13,11183.61,8934.33395833333,428848.03,6469.73,11190.96,8946.25104166667,429420.05,52.6649999999998,68.7933690179026,219.710000000001,NA,30.2368749999999,22.4281249999999,NA,48.3374477630956,48.9491446767289
"2013",7,2013-07-23,48,0,16,1.7,16.8,6756.67,11264.18,9092.34291666667,436432.46,6742.28,11201.75,9099.60645833333,436781.11,56.3831250000001,70.8350216318408,183.75,NA,43.1547916666667,13.2283333333333,NA,64.2221346999357,29.885074939954
"2013",7,2013-07-24,48,0,0,7.1,16.5,6846.73,11053.8,9081.68979166667,435921.11,6906.4,11027.6,9092.32541666667,436431.62,64.9272916666667,84.4339818660118,318.92,NA,64.9272916666667,NA,NA,84.4339818660118,NA
"2013",7,2013-07-25,48,0,0,5,17.9,6824.87,10805.13,8984.67354166667,431264.33,6851.94,10794.23,8998.541875,431930.01,47.07,55.4122058605622,115.439999999999,NA,47.07,NA,NA,55.4122058605622,NA
"2013",7,2013-07-26,48,0,6,4.1,19.3,6758.11,10395.99,8877.42354166667,426116.33,6782.09,10418.42,8887.566875,426603.21,51.2754166666667,62.2532475056523,155.34,NA,44.7570833333333,6.51833333333334,NA,58.8764645606941,20.2244590986591
"2013",7,2013-07-27,48,0,6,3.7,18.6,6747.75,9906.67,8317.623125,399245.91,6801.94,9784.72,8326.26,399660.48,55.746875,70.8426861815437,240.280000000001,NA,48.8997916666667,6.84708333333331,NA,67.3369353976702,22.0096187306065
"2013",7,2013-07-28,48,0,9,3.9,18.8,6400.02,9952.06,8029.93875,385437.06,6379.53,9964.27,8040.66791666667,385952.06,44.5233333333333,51.9869262010492,125.92,NA,37.3575,7.16583333333333,NA,48.5808289520328,18.5079321958632
"2013",7,2013-07-29,48,0,0,5.6,22.1,6211.91,10165.53,8442.17479166667,405224.39,6264.32,10043.31,8458.72708333333,406018.9,60.6172916666667,77.3718450487643,167.98,NA,60.6172916666667,NA,NA,77.3718450487643,NA
"2013",7,2013-07-30,48,0,0,6.7,19.8,6487.98,10259.55,8534.31125,409646.94,6485.46,10291.91,8546.60791666667,410237.18,61.44125,76.4176899786081,185.879999999999,NA,61.44125,NA,NA,76.4176899786081,NA
"2013",7,2013-07-31,48,0,0,10.2,16.6,6465.08,10475.67,8619.598125,413740.71,6537.73,10307.88,8627.30916666667,414110.84,77.685625,104.002911587849,323.09,NA,77.685625,NA,NA,104.002911587849,NA
"2013",8,2013-08-01,48,0,0,5.9,18.1,6759.44,10454.93,8774.28666666667,421165.76,6762.1,10433.12,8789.78729166667,421909.79,42.9114583333333,51.9311032563017,129.43,NA,42.9114583333333,NA,NA,51.9311032563017,NA
"2013",8,2013-08-02,48,0,0,5.1,19.5,6649.81,9919,8586.33333333333,412144,6726.39,10116.95,8627.08354166667,414100.01,75.0539583333334,97.9215914328911,326.660000000002,NA,75.0539583333334,NA,NA,97.9215914328911,NA
"2013",8,2013-08-03,48,0,0,6.7,18.2,6378.31,9504.02,7888.49041666667,378647.54,6373.3,9489.35,7899.19041666667,379161.14,52.84875,66.40034698077,167.94,NA,52.84875,NA,NA,66.40034698077,NA
"2013",8,2013-08-04,48,0,0,7.9,18.2,6110.97,9754.09,7730.65375,371071.38,6053.45,9687.92,7731.47541666667,371110.82,53.3425,67.5860462669626,158.64,NA,53.3425,NA,NA,67.5860462669626,NA
"2013",8,2013-08-05,48,0,0,5,19.9,6207.32,10399.19,8459.5125,406056.6,6238.29,10346.25,8470.41395833333,406579.87,64.3010416666667,80.9853385522136,210.830000000001,NA,64.3010416666667,NA,NA,80.9853385522136,NA
"2013",8,2013-08-06,48,0,0,6.3,22.4,6452.42,9941.65,8446.901875,405451.29,6446.42,9970.53,8453.70166666667,405777.68,62.1652083333333,77.2901434665723,175.690000000001,NA,62.1652083333333,NA,NA,77.2901434665723,NA
"2013",8,2013-08-07,48,0,0,8.4,17.3,6409.14,10253.83,8476.74708333333,406883.86,6409.1,10512.61,8493.33208333333,407679.94,49.2354166666667,68.3142091125022,258.780000000001,NA,49.2354166666667,NA,NA,68.3142091125022,NA
"2013",8,2013-08-08,48,0,0,8.8,13.5,6456.74,11073.49,8968.22645833333,430474.87,6488.47,11115.22,8980.016875,431040.81,64.7395833333335,79.5439049885871,162.07,NA,64.7395833333335,NA,NA,79.5439049885871,NA
"2013",8,2013-08-09,48,0,0,6,17.8,6627.09,10135.45,8687.31375,416991.06,6664.89,10310.39,8705.64354166667,417870.89,52.185625,64.577904261055,174.939999999999,NA,52.185625,NA,NA,64.577904261055,NA
"2013",8,2013-08-10,48,0,0,8.3,22.7,6298.64,8833.34,7657.98666666667,367583.36,6314.04,8782.62,7670.14708333333,368167.06,55.1787499999999,68.5107587962162,152.06,NA,55.1787499999999,NA,NA,68.5107587962162,NA
"2013",8,2013-08-11,48,0,3,4.6,21.6,6195.03,9185.95,7520.93041666667,361004.66,6187.85,9240.33,7528.04541666667,361346.18,49.7116666666666,66.0467128566339,200.45,NA,48.0391666666666,1.67249999999999,NA,65.2724193285341,10.0836280259968
"2013",8,2013-08-12,48,0,0,6.7,24.4,6118.28,10114.37,8331.305625,399902.67,6172.26,10054.95,8335.43770833333,400101.01,54.13,66.6835111428105,157.81,NA,54.13,NA,NA,66.6835111428105,NA
"2013",8,2013-08-13,48,0,11,2.9,21.5,6433.38,9890.78,8327.40041666667,399715.22,6506.03,9802.43,8340.595625,400348.59,60.6814583333333,78.7678185793538,220.41,NA,41.40625,19.2752083333333,NA,61.4461406775614,49.2822588725733
"2013",8,2013-08-14,48,0,0,6.9,22.8,6333.63,9752.57,8256.20666666667,396297.92,6388.62,9641.27,8256.661875,396319.77,54.2556250000001,71.2385666118899,197.289999999999,NA,54.2556250000001,NA,NA,71.2385666118899,NA
"2013",8,2013-08-15,48,0,0,5.3,16.6,6425.67,10167.86,8412.641875,403806.81,6419.46,10140.66,8410.46979166667,403702.55,51.8066666666668,69.8073949938927,201.62,NA,51.8066666666668,NA,NA,69.8073949938927,NA
"2013",8,2013-08-16,48,0,14,2.6,20.2,6684.6,9853.55,8495.2275,407770.92,6704.99,9899.28,8504.444375,408213.33,50.4114583333333,61.2331392609428,159.450000000001,NA,32.4495833333334,17.961875,NA,47.9869989771537,38.0361048599441
"2013",8,2013-08-17,48,0,0,6.2,23.7,6218.55,8761.89,7616.995,365615.76,6266.75,8723.34,7622.024375,365857.17,43.1452083333334,54.4918346903155,190.92,NA,43.1452083333334,NA,NA,54.4918346903155,NA
"2013",8,2013-08-18,48,0,1,4.5,21.9,5958.32,8923.93,7301.07166666667,350451.44,5960.44,8810.85,7310.853125,350920.95,56.2977083333335,75.889276841879,291.710000000001,NA,54.6200000000001,1.67770833333333,NA,74.9938429972756,11.6235042944601
"2013",8,2013-08-19,48,0,0,8.3,20.3,5983.64,10360.79,8258.961875,396430.17,6026.76,10260.06,8264.13708333333,396678.58,57.0864583333332,76.9064956754845,224.539999999999,NA,57.0864583333332,NA,NA,76.9064956754845,NA
"2013",8,2013-08-20,48,0,0,6.5,15,6608.18,11058.37,8787.84395833333,421816.51,6651.1,11016.01,8785.58125,421707.9,54.818125,69.2414315547418,186.949999999999,NA,54.818125,NA,NA,69.2414315547418,NA
"2013",8,2013-08-21,48,0,0,5.1,16.5,6803.35,10875.95,8885.36166666667,426497.36,6759.27,10820.69,8888.12875,426630.18,47.4445833333335,60.1974905000202,179.990000000002,NA,47.4445833333335,NA,NA,60.1974905000202,NA
"2013",8,2013-08-22,48,0,15,1.8,17.5,6720.68,10764.41,8897.771875,427093.05,6756.89,10871.65,8899.47145833333,427174.63,62.0283333333332,74.0175623585374,221.5,NA,44.4402083333332,17.588125,NA,65.3618711960573,34.7336340058162
"2013",8,2013-08-23,48,0,0,10.4,18.2,6558.16,10023.68,8583.18083333333,411992.68,6577.02,10031.63,8594.91833333333,412556.08,49.6566666666666,62.2828362525878,134.07,NA,49.6566666666666,NA,NA,62.2828362525878,NA
"2013",8,2013-08-24,48,0,0,8.4,20.4,6263.17,8859.34,7660.568125,367707.27,6218.22,8765.2,7669.64416666667,368142.92,44.3864583333333,52.1414532985352,116.6,NA,44.3864583333333,NA,NA,52.1414532985352,NA
"2013",8,2013-08-25,48,0,0,5.9,23.5,6064.6,8814.15,7296.6625,350239.8,6064.55,8719.35,7308.368125,350801.67,53.586875,66.7932771224021,181.27,NA,53.586875,NA,NA,66.7932771224021,NA
"2013",8,2013-08-26,48,0,0,8.6,20.8,6213.87,9807.87,8184.79458333333,392870.14,6263.5,9737.69,8186.65041666667,392959.22,35.6279166666667,45.7746824128798,104.120000000001,NA,35.6279166666667,NA,NA,45.7746824128798,NA
"2013",8,2013-08-27,47,0,0,8.6,20.2,6443.98,9587.2,8154.06021276596,383240.83,6434.67,9535.06,8172.5129787234,384108.11,44.3621276595745,55.5124887999626,152.060000000001,NA,44.3621276595745,NA,NA,55.5124887999626,NA
"2013",8,2013-08-28,48,0,0,8.1,21.1,6327.19,9292.08,8056.03895833333,386689.87,6418.82,9348.34,8069.500625,387336.03,37.0791666666665,48.5325929573792,129.199999999999,NA,37.0791666666665,NA,NA,48.5325929573792,NA
"2013",8,2013-08-29,48,0,0,7.8,21.6,6234.71,9504.16,8089.219375,388282.53,6219.36,9561.68,8092.823125,388455.51,44.0291666666668,52.889430418563,115.96,NA,44.0291666666668,NA,NA,52.889430418563,NA
"2013",8,2013-08-30,48,0,0,12.2,27.7,6005.4,8803.5,7812.08333333333,374980,6080.73,8986.16,7819.35020833333,375328.81,63.2056249999999,77.58543700603,208.789999999999,NA,63.2056249999999,NA,NA,77.58543700603,NA
"2013",8,2013-08-31,48,0,0,10.2,22.5,6030.48,8389.39,7319.36666666667,351329.6,6033.55,8364.21,7319.075,351315.6,68.3558333333334,83.7998515810142,249.789999999999,NA,68.3558333333334,NA,NA,83.7998515810142,NA
"2013",9,2013-09-01,48,0,0,8.4,22.5,5811.57,8396.76,7028.49520833333,337367.77,5782.54,8348.13,7043.923125,338108.31,55.5791666666667,73.0297487044378,246.36,NA,55.5791666666667,NA,NA,73.0297487044378,NA
"2013",9,2013-09-02,48,0,0,8.7,23.3,5975.44,9212.16,7812.54166666667,375002,5975,9150.21,7831.74708333333,375923.86,42.23875,56.979904096386,182.17,NA,42.23875,NA,NA,56.979904096386,NA
"2013",9,2013-09-03,48,0,0,8.7,22.3,6167,9133.97,7872.39166666667,377874.8,6177.25,9109.67,7892.04479166667,378818.15,44.4339583333333,53.0925537191109,161.400000000001,NA,44.4339583333333,NA,NA,53.0925537191109,NA
"2013",9,2013-09-04,48,0,0,8.4,22.4,6049.99,9104.76,7826.305,375662.64,6067.73,9048.12,7836.71875,376162.5,42.9220833333333,55.7836507186469,148.66,NA,42.9220833333333,NA,NA,55.7836507186469,NA
"2013",9,2013-09-05,48,0,0,9.1,28.4,6015.6,9206.67,7866.048125,377570.31,6050.31,9210.47,7874.7925,377990.04,47.7535416666667,57.543787077755,165.190000000001,NA,47.7535416666667,NA,NA,57.543787077755,NA
"2013",9,2013-09-06,48,0,0,12.6,22.9,6060.89,8779.48,7785.37666666667,373698.08,6076.64,8884.88,7803.47979166667,374567.03,54.3435416666668,64.4493566524654,123.450000000001,NA,54.3435416666668,NA,NA,64.4493566524654,NA
"2013",9,2013-09-07,48,0,0,13.2,30.8,5831.16,8295.42,7145.26458333333,342972.7,5780.09,8283.98,7163.43458333333,343844.86,60.5104166666667,75.1397403453503,169.17,NA,60.5104166666667,NA,NA,75.1397403453503,NA
"2013",9,2013-09-08,48,0,0,15.6,19.4,5728.88,8455.74,7054.59145833333,338620.39,5609.16,8446.67,7055.21791666667,338650.46,53.6556249999999,71.2539427125498,255.16,NA,53.6556249999999,NA,NA,71.2539427125498,NA
"2013",9,2013-09-09,48,0,0,12.7,24.3,5863.83,9031.5,7695.473125,369382.71,5839.54,9075.2,7708.29145833333,369997.99,53.1691666666667,66.0960094609854,180.380000000001,NA,53.1691666666667,NA,NA,66.0960094609854,NA
"2013",9,2013-09-10,48,0,0,16.8,31.3,5718.87,9031.59,7712.42791666667,370196.54,5823.14,9237.4,7750.07,372003.36,63.5941666666666,85.7298103783042,269.779999999999,NA,63.5941666666666,NA,NA,85.7298103783042,NA
"2013",9,2013-09-11,48,0,0,13.7,24.2,5661.39,8789.15,7482.19354166667,359145.29,5712.75,8855.26,7494.515,359736.72,53.2093750000001,65.0097155719821,144.58,NA,53.2093750000001,NA,NA,65.0097155719821,NA
"2013",9,2013-09-12,48,0,0,6.8,22.7,5805.57,9044.67,7638.81604166667,366663.17,5870.62,9105.45,7651.61875,367277.7,44.0089583333335,54.4192095947441,166.300000000001,NA,44.0089583333335,NA,NA,54.4192095947441,NA
"2013",9,2013-09-13,48,0,0,8.7,17.4,6018.27,9010.42,7821.29625,375422.22,6096.31,9218.48,7843.86020833333,376505.29,67.0389583333334,91.5516225165708,297.33,NA,67.0389583333334,NA,NA,91.5516225165708,NA
"2013",9,2013-09-14,48,0,0,12.6,20.5,5911.14,8300.83,7252.18854166667,348105.05,5929.03,8269.57,7244.035,347713.68,57.8197916666666,75.0150039575416,215.44,NA,57.8197916666666,NA,NA,75.0150039575416,NA
"2013",9,2013-09-15,48,0,0,11.4,19.7,5802.12,8493.29,7039.96104166667,337918.13,5763.57,8508.6,7038.82479166667,337863.59,60.2958333333333,73.6340383812632,180.87,NA,60.2958333333333,NA,NA,73.6340383812632,NA
"2013",9,2013-09-16,48,0,0,12,16.9,5823.8,9916.19,8067.03125,387217.5,5809.1,10192.02,8061.69625,386961.42,86.9250000000001,139.317234307174,518.219999999999,NA,86.9250000000001,NA,NA,139.317234307174,NA
"2013",9,2013-09-17,48,0,0,15.3,22.1,6118.78,9032.22,7813.38979166667,375042.71,6097.06,9138.49,7826.94875,375693.54,71.4793750000001,88.5815186353792,217.280000000001,NA,71.4793750000001,NA,NA,88.5815186353792,NA
"2013",9,2013-09-18,48,0,0,15.3,24.3,5744.01,8739.23,7556.76958333333,362724.94,5795.76,8860.38,7564.54479166667,363098.15,69.5181249999999,79.678273060582,157.990000000001,NA,69.5181249999999,NA,NA,79.678273060582,NA
"2013",9,2013-09-19,48,0,0,8.8,22.6,5801.19,8915.92,7589.99166666667,364319.6,5847.96,8928.16,7592.90458333333,364459.42,47.1637500000001,58.1573183271031,151.27,NA,47.1637500000001,NA,NA,58.1573183271031,NA
"2013",9,2013-09-20,48,0,0,7.2,20.2,5966.29,8716.7,7643.2275,366874.92,5998.62,8904,7661.71958333333,367762.54,54.3875,71.3107505628242,215.07,NA,54.3875,NA,NA,71.3107505628242,NA
"2013",9,2013-09-21,48,0,0,7.4,19.5,5916.01,8220.71,7129.11645833333,342197.59,5856.84,8179.37,7126.72125,342082.62,42.9122916666667,52.8307610638285,129.900000000001,NA,42.9122916666667,NA,NA,52.8307610638285,NA
"2013",9,2013-09-22,48,0,0,7.8,24,5777.73,8272.04,6932.37979166667,332754.23,5726.79,8244.91,6922.689375,332289.09,45.5370833333334,63.9947974773471,189.21,NA,45.5370833333334,NA,NA,63.9947974773471,NA
"2013",9,2013-09-23,48,0,0,9.4,25.1,5809.08,8936.38,7622.580625,365883.87,5824.24,9021.94,7646.71541666667,367042.34,58.820625,71.8428735302489,154.74,NA,58.820625,NA,NA,71.8428735302489,NA
"2013",9,2013-09-24,48,0,0,13.4,30.4,5878.57,8763.9,7665.00041666667,367920.02,5923.38,8957.72,7676.98229166667,368495.15,70.560625,83.6824009897939,193.82,NA,70.560625,NA,NA,83.6824009897939,NA
"2013",9,2013-09-25,48,0,0,10.3,31.3,5870.28,9081.59,7800.46270833333,374422.21,5901.75,9236.07,7813.74333333333,375059.68,62.8372916666666,81.2077084164426,222.709999999999,NA,62.8372916666666,NA,NA,81.2077084164426,NA
"2013",9,2013-09-26,48,0,0,11,30.3,5827.41,8808.32,7721.7075,370641.96,5873.03,8880.06,7718.76645833333,370500.79,67.7797916666668,84.0767918705872,228.210000000001,NA,67.7797916666668,NA,NA,84.0767918705872,NA
"2013",9,2013-09-27,48,0,0,8.8,21.9,5868.43,8617.56,7569.21458333333,363322.3,5873.55,8636.88,7565.859375,363161.25,52.280625,64.8322275987542,166.359999999999,NA,52.280625,NA,NA,64.8322275987542,NA
"2013",9,2013-09-28,48,0,0,7.5,28.5,5868.97,8062.53,7041.21416666667,337978.28,5844.79,8099.5,7068.966875,339310.41,72.1697916666667,98.5706805736371,338.83,NA,72.1697916666667,NA,NA,98.5706805736371,NA
"2013",9,2013-09-29,48,0,0,11.3,22.1,5699.65,8086.26,6791.010625,325968.51,5607.17,8002.29,6780.31479166667,325455.11,56.8225,70.7817436149087,214.52,NA,56.8225,NA,NA,70.7817436149087,NA
"2013",9,2013-09-30,48,0,0,9,29.4,5749.26,9076.25,7627.935,366140.88,5723.14,9237.2,7649.41625,367171.98,81.7754166666667,111.488958702196,282.09,NA,81.7754166666667,NA,NA,111.488958702196,NA
"2013",10,2013-10-01,48,0,0,12.5,31.6,5831.88,9007.87,7822.42729166667,375476.51,5925.24,9130.66,7822.76458333333,375492.7,66.3672916666666,82.9693208486325,185.390000000001,NA,66.3672916666666,NA,NA,82.9693208486325,NA
"2013",10,2013-10-02,48,0,0,8,25.9,5902.41,8694.09,7574.67854166667,363584.57,5916.46,8654.39,7584.16395833333,364039.87,45.7241666666666,59.0012801767893,162.759999999999,NA,45.7241666666666,NA,NA,59.0012801767893,NA
"2013",10,2013-10-03,48,0,0,9.9,18.3,5871,9072.29,7713.12791666667,370230.14,5978.85,8990.47,7713.60916666667,370253.24,67.4908333333333,79.801747396282,222.200000000001,NA,67.4908333333333,NA,NA,79.801747396282,NA
"2013",10,2013-10-04,48,0,0,8,18.7,6105.55,8513.44,7594.45708333333,364533.94,6149.99,8375.41,7616.57,365595.36,50.8816666666667,65.073946527521,162.49,NA,50.8816666666667,NA,NA,65.073946527521,NA
"2013",10,2013-10-05,48,0,0,7.2,28,5814.26,7892.76,6947.04833333333,333458.32,5818.43,7785.26,6949.60291666667,333580.94,48.3966666666666,60.7830963686999,157.74,NA,48.3966666666666,NA,NA,60.7830963686999,NA
"2013",10,2013-10-06,48,0,0,8.9,31.1,5669.16,7672.24,6765.57854166667,324747.77,5715.48,7738.06,6788.10229166667,325828.91,74.3983333333334,97.6255794050241,276.42,NA,74.3983333333334,NA,NA,97.6255794050241,NA
"2013",10,2013-10-07,48,0,0,15.5,19.4,5563.34,7797.91,6750.55083333333,324026.44,5591.75,7862.01,6753.74854166667,324179.93,57.736875,71.4217412773123,188.59,NA,57.736875,NA,NA,71.4217412773123,NA
"2013",10,2013-10-08,48,0,0,11,19.3,5890.2,8493.27,7610.0825,365283.96,5921.88,8476.91,7615.05,365522.4,41.6404166666667,54.9249419283564,171.73,NA,41.6404166666667,NA,NA,54.9249419283564,NA
"2013",10,2013-10-09,48,0,0,7.6,29.3,5993.45,8640.71,7738.43958333333,371445.1,6041.71,8631.91,7758.66291666667,372415.82,61.6999999999999,79.9070912320469,233.280000000001,NA,61.6999999999999,NA,NA,79.9070912320469,NA
"2013",10,2013-10-10,48,7,0,12.9,35.7,5933.31,9971.55,8231.221875,395098.65,5944.33,9941.68,8264.36083333333,396689.32,52.5806249999998,70.7811178769921,177.68,5.6483333333332,46.9322916666667,NA,18.9631388048846,68.1935921812551,NA
"2013",10,2013-10-11,48,0,0,13,21.6,6006.95,8551.3,7702.19229166667,369705.23,6032.11,8563.67,7702.57104166667,369723.41,54.0516666666667,70.8881511314361,181.69,NA,54.0516666666667,NA,NA,70.8881511314361,NA
"2013",10,2013-10-12,48,0,0,10.6,27,5876.74,8144.21,7212.61208333333,346205.38,5940.3,8053.62,7215.04645833333,346322.23,46.8202083333333,59.0609642833855,173.63,NA,46.8202083333333,NA,NA,59.0609642833855,NA
"2013",10,2013-10-13,48,0,0,14.1,33.8,5776.47,8694.04,7292.5375,350041.8,5881.41,8743.53,7303.10020833333,350548.81,65.9835416666667,79.9889070564372,164.110000000001,NA,65.9835416666667,NA,NA,79.9889070564372,NA
"2013",10,2013-10-14,48,0,0,9.5,17,5850.48,8421.82,7582.77875,363973.38,5879.76,8435.28,7585.86333333333,364121.44,52.46125,61.6779939821868,133.03,NA,52.46125,NA,NA,61.6779939821868,NA
"2013",10,2013-10-15,48,0,0,6.7,23.9,6041.12,8310.83,7558.785,362821.68,6055.03,8590.06,7568.195,363273.36,54.8587499999999,78.6064015628921,279.23,NA,54.8587499999999,NA,NA,78.6064015628921,NA
"2013",10,2013-10-16,48,0,0,7.3,27,5854.61,8332.06,7569.54458333333,363338.14,5855.12,8374.28,7596.55708333333,364634.74,52.8350000000001,71.3083605138043,283.610000000001,NA,52.8350000000001,NA,NA,71.3083605138043,NA
"2013",10,2013-10-17,48,0,0,10.2,32.2,5736.48,8998.59,7820.01020833333,375360.49,5781.65,9023.25,7837.76541666667,376212.74,46.435625,56.2290125846969,129.629999999999,NA,46.435625,NA,NA,56.2290125846969,NA
"2013",10,2013-10-18,48,0,0,10.6,20.8,6029.45,8437.73,7628.8025,366182.52,6003.95,8446.49,7631.30208333333,366302.5,43.0079166666667,52.8005457673813,113.939999999999,NA,43.0079166666667,NA,NA,52.8005457673813,NA
"2013",10,2013-10-19,48,0,0,8.1,22.2,5852.08,7617.38,6984.44416666667,335253.32,5865.25,7767.97,6989.16354166667,335479.85,63.0018750000001,81.5506452687532,225.62,NA,63.0018750000001,NA,NA,81.5506452687532,NA
"2013",10,2013-10-20,48,0,0,11.3,27.7,5546.36,8016.86,6955.28395833333,333853.63,5648.44,8131.96,6960.860625,334121.31,63.3800000000001,86.5876878276198,368.650000000001,NA,63.3800000000001,NA,NA,86.5876878276198,NA
"2013",10,2013-10-21,48,0,0,13.5,33,5808.73,10085.15,8226.26395833333,394860.67,5850.27,10128.26,8234.36895833333,395249.71,43.1237500000001,57.7040363622858,193.799999999999,NA,43.1237500000001,NA,NA,57.7040363622858,NA
"2013",10,2013-10-22,48,0,0,19.3,25,6071.77,9113.84,8050.95583333333,386445.88,6086.25,9114.1,8059.07520833333,386835.61,54.2547916666667,67.0819654881251,158.02,NA,54.2547916666667,NA,NA,67.0819654881251,NA
"2013",10,2013-10-23,48,0,0,19.2,32,5817.66,9909.27,8222.38416666667,394674.44,5865.6,9867.7,8246.698125,395841.51,48.9802083333333,62.0290664896976,200.309999999999,NA,48.9802083333333,NA,NA,62.0290664896976,NA
"2013",10,2013-10-24,48,0,0,12.3,22.2,5902,8337.41,7622.85791666667,365897.18,5888.97,8349.26,7621.26791666667,365820.86,30.8462499999999,38.4253178798388,97.6500000000005,NA,30.8462499999999,NA,NA,38.4253178798388,NA
"2013",10,2013-10-25,48,0,0,6.1,22.7,5964.05,8241.39,7497.57,359883.36,5961.45,8393.07,7508.553125,360410.55,45.7543750000001,61.1615265608209,226.309999999999,NA,45.7543750000001,NA,NA,61.1615265608209,NA
