timestamp,is_hot_day,true,op_24h
2019-01-25 19:00:00,1,11178.16,11667.09
2019-01-25 19:30:00,1,10932.26,11372.18
2019-01-25 20:00:00,1,10854.07,11051.85
2019-01-25 20:30:00,1,10704.43,10826.39
2019-01-25 21:00:00,1,10409.09,10430.41
2019-01-25 21:30:00,1,10133.49,10195.91
2019-01-25 22:00:00,1,9830.57,9846.87
2019-01-25 22:30:00,1,9560.38,9523.97
2019-01-25 23:00:00,1,9268.64,9161.45
2019-01-25 23:30:00,1,8841.45,8854.45
2019-01-26 00:00:00,1,8558.31,8567.15
2019-01-26 00:30:00,1,8205.08,8311.73
2019-01-26 01:00:00,1,7980.93,8020.99
2019-01-26 01:30:00,1,7800.81,7680.17
2019-01-26 02:00:00,1,7481.26,7420.87
2019-01-26 02:30:00,1,7246.94,7238.4
2019-01-26 03:00:00,1,7222.72,7123.81
2019-01-26 03:30:00,1,7139.92,7060.82
2019-01-26 04:00:00,1,7020.82,7039.46
2019-01-26 12:30:00,1,10371.14,11163.01
2019-01-26 13:00:00,1,10549.65,11266.39
2019-01-26 13:30:00,1,10579.43,11402.48
2019-01-26 14:00:00,1,10621.34,11496.7
2019-01-26 14:30:00,1,10656.11,11622.86
2019-01-26 15:00:00,1,10669.73,11751.09
2019-01-26 15:30:00,1,10732.39,12089.43
2019-01-26 16:00:00,1,10777.77,12151.5
2019-01-26 16:30:00,1,10678.78,12125.51
2019-01-26 17:00:00,1,10325.07,12180.8
2019-01-26 17:30:00,1,10265.15,12115.16
2019-01-26 18:00:00,1,10129.34,11956.01
2019-01-26 18:30:00,1,9985.34,11719.12
2019-01-26 19:00:00,1,9766.98,11399.06
2019-01-26 19:30:00,1,9616.99,11158.58
2019-01-26 20:00:00,1,9589.64,10916.03
2019-01-26 20:30:00,1,9516.59,10618.2
2019-01-26 21:00:00,1,9294.01,10308.67
2019-01-26 21:30:00,1,9124.03,10001.32
2019-01-26 22:00:00,1,8931.91,9722.16
2019-01-26 22:30:00,1,8669.72,9370.59
2019-01-26 23:00:00,1,8529.53,8972.44
2019-01-26 23:30:00,1,8245.44,8609.01
2019-01-27 00:00:00,1,7958.25,8329.28
2019-01-27 00:30:00,1,7763.86,8088.21
2019-01-27 01:00:00,1,7542.3,7823.8
2019-01-27 01:30:00,1,7384.44,7468.12
2019-01-27 02:00:00,1,7100.11,7229.88
2019-01-27 02:30:00,1,6942.61,7107.92
2019-01-27 03:00:00,1,6861.79,7062.89
2019-01-27 03:30:00,1,6759.28,7034.03
2019-01-27 04:00:00,1,6758.72,6991.12
2019-01-27 12:30:00,1,8932.09,10657.26
2019-01-27 13:00:00,1,9012.64,10767.15
2019-01-27 13:30:00,1,9174.0,10802.96
2019-01-27 14:00:00,1,9311.5,10861.43
2019-01-27 14:30:00,1,9437.63,10882.64
2019-01-27 15:00:00,1,9538.92,10947.18
2019-01-27 15:30:00,1,9645.17,10938.62
2019-01-27 16:00:00,1,9797.07,10952.75
2019-01-27 16:30:00,1,9900.39,10810.02
2019-01-27 17:00:00,1,10035.87,10922.06
2019-01-27 17:30:00,1,10181.53,10878.8
2019-01-27 18:00:00,1,10032.42,10752.18
2019-01-27 18:30:00,1,9873.99,10506.06
2019-01-27 19:00:00,1,9730.6,10327.39
2019-01-27 19:30:00,1,9599.71,10265.84
2019-01-27 20:00:00,1,9595.79,10116.93
2019-01-27 20:30:00,1,9458.2,9878.07
2019-01-27 21:00:00,1,9267.2,9597.85
2019-01-27 21:30:00,1,9075.49,9305.88
2019-01-27 22:00:00,1,8899.61,9010.34
2019-01-27 22:30:00,1,8658.52,8745.04
2019-01-27 23:00:00,1,8499.22,8397.65
2019-01-27 23:30:00,1,8261.88,8114.86
2019-01-29 00:00:00,1,8544.63,7837.99
2019-01-29 00:30:00,1,8330.48,7662.65
2019-01-29 01:00:00,1,8116.18,7484.65
2019-01-29 01:30:00,1,7866.53,7235.38
2019-01-29 02:00:00,1,7614.39,7046.43
2019-01-29 02:30:00,1,7352.3,6905.44
2019-01-29 03:00:00,1,7206.91,6841.79
2019-01-29 03:30:00,1,7099.81,6848.89
2019-01-29 04:00:00,1,7157.93,6901.68
2019-01-29 12:30:00,1,11122.86,10977.61
2019-01-29 13:00:00,1,11276.04,11194.12
2019-01-29 13:30:00,1,11632.12,11310.42
2019-01-29 14:00:00,1,11686.26,11491.87
2019-01-29 14:30:00,1,11715.13,11689.1
2019-01-29 15:00:00,1,11780.92,11956.43
2019-01-29 15:30:00,1,11899.53,12154.41
2019-01-29 16:00:00,1,12208.95,12272.19
2019-01-29 16:30:00,1,12369.34,12329.7
2019-01-29 17:00:00,1,12228.83,12330.4
2019-01-29 17:30:00,1,12252.69,12190.95
2019-01-29 18:00:00,1,12004.28,12067.6
2019-01-29 18:30:00,1,11921.19,11788.03
2019-01-29 19:00:00,1,11649.07,11493.13
2019-01-29 19:30:00,1,11440.62,11305.14
2019-01-29 20:00:00,1,11298.74,11133.32
2019-01-29 20:30:00,1,11091.36,10835.07
2019-01-29 21:00:00,1,10784.07,10368.64
2019-01-29 21:30:00,1,10349.6,10035.55
2019-01-29 22:00:00,1,9989.79,9659.42
2019-01-29 22:30:00,1,9537.1,9297.02
2019-01-29 23:00:00,1,9206.15,8950.54
2019-01-29 23:30:00,1,8910.11,8648.4
2019-01-30 00:00:00,1,8502.88,8386.38
2019-01-30 00:30:00,1,8246.14,8173.89
2019-01-30 01:00:00,1,7995.66,7959.07
2019-01-30 01:30:00,1,7780.72,7688.54
2019-01-30 02:00:00,1,7435.8,7484.06
2019-01-30 02:30:00,1,7234.96,7316.92
2019-01-30 03:00:00,1,7131.98,7243.89
2019-01-30 03:30:00,1,7047.88,7250.35
2019-01-30 04:00:00,1,7101.5,7290.9
2019-01-30 12:30:00,1,11345.58,11485.92
2019-01-30 13:00:00,1,11555.76,11740.05
2019-01-30 13:30:00,1,11966.23,11978.28
2019-01-30 14:00:00,1,12210.65,12167.0
2019-01-30 14:30:00,1,12450.94,12345.68
2019-01-30 15:00:00,1,12658.02,12551.42
2019-01-30 15:30:00,1,13043.68,12751.85
2019-01-30 16:00:00,1,13388.48,12881.2
2019-01-30 16:30:00,1,13638.66,12925.14
2019-01-30 17:00:00,1,13700.9,12851.92
2019-01-30 17:30:00,1,13607.67,12597.55
