timestamp,is_hot_day,true,op_latest
2019-01-16 07:30:00,1,9237.21,9417.64
2019-01-16 08:00:00,1,9610.77,9755.47
2019-01-16 08:30:00,1,9784.47,9983.73
2019-01-16 09:00:00,1,10072.48,10296.93
2019-01-16 09:30:00,1,10287.24,10527.29
2019-01-16 10:00:00,1,10536.62,10699.73
2019-01-16 10:30:00,1,10790.99,10916.92
2019-01-16 11:00:00,1,11031.68,11142.9
2019-01-16 11:30:00,1,11289.78,11556.43
2019-01-16 12:00:00,1,11424.6,11745.54
2019-01-16 12:30:00,1,11680.11,12020.89
2019-01-16 13:00:00,1,11912.16,12204.88
2019-01-16 13:30:00,1,12130.35,12371.58
2019-01-16 14:00:00,1,12340.81,12497.22
2019-01-16 14:30:00,1,12581.62,12719.21
2019-01-16 15:00:00,1,12668.56,13124.27
2019-01-16 15:30:00,1,12870.55,12983.44
2019-01-16 16:00:00,1,13093.84,13104.45
2019-01-16 16:30:00,1,13377.47,13114.53
2019-01-16 17:00:00,1,13475.75,13251.52
2019-01-16 17:30:00,1,13545.39,12848.23
2019-01-16 18:00:00,1,13364.15,12709.05
2019-01-16 18:30:00,1,13208.83,12514.04
2019-01-16 19:00:00,1,12779.16,12272.81
2019-01-16 19:30:00,1,12289.81,12022.93
2019-01-16 20:00:00,1,12095.24,11692.24
2019-01-16 20:30:00,1,11809.57,11283.55
2019-01-16 21:00:00,1,11383.02,10826.29
2019-01-16 21:30:00,1,10809.48,10448.65
2019-01-16 22:00:00,1,10454.1,9843.09
2019-01-16 22:30:00,1,9956.41,9489.97
2019-01-16 23:00:00,1,9573.57,9057.2
2019-01-16 23:30:00,1,9247.37,8740.73
2019-01-17 00:00:00,1,8935.03,8415.79
2019-01-17 00:30:00,1,8660.91,8172.72
2019-01-17 01:00:00,1,8362.13,7972.07
2019-01-17 01:30:00,1,8110.52,7665.29
2019-01-17 02:00:00,1,7804.5,7451.76
2019-01-17 02:30:00,1,7620.26,7382.7
2019-01-17 03:00:00,1,7448.81,7337.74
2019-01-17 03:30:00,1,7417.7,7293.67
2019-01-17 04:00:00,1,7405.34,7339.08
2019-01-17 04:30:00,1,7421.37,7567.3
2019-01-17 05:00:00,1,7580.49,7769.27
2019-01-17 05:30:00,1,7782.0,8230.81
2019-01-17 06:00:00,1,8191.16,8535.53
2019-01-17 06:30:00,1,8487.89,8963.01
2019-01-17 07:00:00,1,8896.26,9237.93
2019-01-17 07:30:00,1,9313.4,9484.01
2019-01-17 08:00:00,1,9612.51,9737.75
2019-01-17 08:30:00,1,9875.22,10119.02
2019-01-17 09:00:00,1,10072.53,10191.03
2019-01-17 09:30:00,1,10235.78,10466.6
2019-01-17 10:00:00,1,10473.67,10744.91
2019-01-17 10:30:00,1,10708.02,11059.71
2019-01-17 11:00:00,1,10890.66,11366.14
2019-01-17 11:30:00,1,11084.5,11600.43
2019-01-17 12:00:00,1,11377.05,11851.37
2019-01-17 12:30:00,1,11596.91,12041.49
2019-01-17 13:00:00,1,11881.87,12288.73
2019-01-17 13:30:00,1,12098.17,12515.12
2019-01-17 14:00:00,1,12275.58,12754.23
2019-01-17 14:30:00,1,12515.35,13018.12
2019-01-17 15:00:00,1,12780.55,13300.38
2019-01-17 15:30:00,1,12976.16,13183.23
2019-01-17 16:00:00,1,13096.69,13504.57
2019-01-17 16:30:00,1,13249.45,13504.79
2019-01-17 17:00:00,1,13267.43,13447.22
2019-01-17 17:30:00,1,13301.42,13248.42
2019-01-17 18:00:00,1,13120.67,13196.05
2019-01-17 18:30:00,1,12984.96,12776.78
2019-01-17 19:00:00,1,12680.21,12514.25
2019-01-17 19:30:00,1,12380.26,12119.44
2019-01-17 20:00:00,1,12190.71,11934.36
2019-01-17 20:30:00,1,12022.12,11487.48
2019-01-17 21:00:00,1,11736.28,10921.74
2019-01-17 21:30:00,1,11343.09,10539.41
2019-01-17 22:00:00,1,11068.88,9987.01
2019-01-17 22:30:00,1,10781.16,9617.64
2019-01-17 23:00:00,1,10412.6,9257.65
2019-01-17 23:30:00,1,9859.5,8887.07
2019-01-18 00:00:00,1,9433.01,8667.23
2019-01-18 00:30:00,1,9034.41,8415.1
2019-01-18 01:00:00,1,8644.4,8086.47
2019-01-18 01:30:00,1,8342.84,7831.83
2019-01-18 02:00:00,1,7940.15,7596.25
2019-01-18 02:30:00,1,7732.31,7514.25
2019-01-18 03:00:00,1,7490.97,7343.56
2019-01-18 03:30:00,1,7449.54,7389.57
2019-01-18 04:00:00,1,7402.12,7461.32
2019-01-18 04:30:00,1,7359.82,7602.04
2019-01-18 05:00:00,1,7360.04,7777.04
2019-01-18 05:30:00,1,7465.19,8194.98
2019-01-18 06:00:00,1,7538.55,8539.32
2019-01-18 06:30:00,1,7644.83,8991.82
2019-01-18 07:00:00,1,7902.59,9342.87
2019-01-18 07:30:00,1,8179.55,9711.1
2019-01-18 08:00:00,1,8498.06,9898.84
2019-01-18 08:30:00,1,8715.16,10142.16
2019-01-18 09:00:00,1,8923.99,10602.22
2019-01-18 09:30:00,1,8987.32,10932.32
2019-01-18 10:00:00,1,9163.3,10772.91
2019-01-18 10:30:00,1,9352.66,11091.72
2019-01-18 11:00:00,1,9452.89,11402.84
2019-01-18 11:30:00,1,9398.61,11604.44
2019-01-18 12:00:00,1,9262.09,11903.18
2019-01-18 12:30:00,1,9171.67,11892.85
2019-01-18 13:00:00,1,9238.08,12180.64
2019-01-18 13:30:00,1,9157.38,12408.25
2019-01-18 14:00:00,1,9079.01,12710.89
2019-01-18 14:30:00,1,8978.66,12950.01
2019-01-18 15:00:00,1,9016.07,13252.11
2019-01-18 15:30:00,1,9053.28,13258.92
2019-01-18 16:00:00,1,9101.69,13485.37
2019-01-18 16:30:00,1,9129.51,13508.56
2019-01-18 17:00:00,1,9082.08,13062.37
2019-01-18 17:30:00,1,9073.33,13027.18
2019-01-18 18:00:00,1,9001.92,12941.1
2019-01-18 18:30:00,1,8978.24,12729.65
2019-01-18 19:00:00,1,8918.3,12404.63
2019-01-18 19:30:00,1,8787.61,12149.5
2019-01-18 20:00:00,1,8701.23,12035.42
2019-01-18 20:30:00,1,8669.36,11707.6
2019-01-18 21:00:00,1,8525.38,11316.74
2019-01-18 21:30:00,1,8352.71,11047.18
2019-01-18 22:00:00,1,8164.23,10598.74
2019-01-18 22:30:00,1,8071.86,10388.64
2019-01-18 23:00:00,1,7955.88,9945.15
2019-01-18 23:30:00,1,7772.33,9457.13
2019-01-22 00:00:00,1,8521.02,8000.06
2019-01-22 00:30:00,1,8320.19,7755.18
2019-01-22 01:00:00,1,8067.36,7558.5
2019-01-22 01:30:00,1,7770.02,7286.16
2019-01-22 02:00:00,1,7466.78,7044.76
2019-01-22 02:30:00,1,7325.48,6928.71
2019-01-22 03:00:00,1,7142.52,6834.49
2019-01-22 03:30:00,1,7037.81,6835.97
2019-01-22 04:00:00,1,7085.13,6855.3
2019-01-22 04:30:00,1,7092.84,7050.27
2019-01-22 05:00:00,1,7310.64,7288.23
2019-01-22 05:30:00,1,7513.88,7640.26
2019-01-22 06:00:00,1,7968.76,8005.4
2019-01-22 06:30:00,1,8316.38,8478.09
2019-01-22 07:00:00,1,8660.24,8791.83
2019-01-22 07:30:00,1,9008.38,9039.01
2019-01-22 08:00:00,1,9347.35,9289.48
2019-01-22 08:30:00,1,9522.75,9409.81
2019-01-22 09:00:00,1,9699.9,9623.08
2019-01-22 09:30:00,1,9847.4,9632.08
2019-01-22 10:00:00,1,10046.64,9966.68
2019-01-22 10:30:00,1,10364.89,10225.09
2019-01-22 11:00:00,1,10616.79,10415.89
2019-01-22 11:30:00,1,10855.15,10609.66
2019-01-22 12:00:00,1,11009.26,10636.01
2019-01-22 12:30:00,1,11130.14,10907.92
2019-01-22 13:00:00,1,11201.5,11221.04
2019-01-22 13:30:00,1,11284.68,11569.05
2019-01-22 14:00:00,1,11268.11,11841.88
2019-01-22 14:30:00,1,11271.21,11792.45
2019-01-22 15:00:00,1,11108.28,12059.84
2019-01-22 15:30:00,1,10920.22,12193.5
2019-01-22 16:00:00,1,10756.29,12437.51
2019-01-22 16:30:00,1,10715.66,12610.23
2019-01-22 17:00:00,1,10583.92,12592.49
2019-01-22 17:30:00,1,10515.85,12486.12
2019-01-22 18:00:00,1,10172.81,12372.13
2019-01-22 18:30:00,1,10114.88,12030.64
2019-01-22 19:00:00,1,9888.74,11784.76
2019-01-22 19:30:00,1,9712.23,11588.61
2019-01-22 20:00:00,1,9665.29,11314.42
2019-01-22 20:30:00,1,9584.98,10953.78
2019-01-22 21:00:00,1,9357.02,10420.84
2019-01-22 21:30:00,1,9002.49,10081.21
2019-01-22 22:00:00,1,8812.05,9566.55
2019-01-22 22:30:00,1,8542.83,9321.81
2019-01-22 23:00:00,1,8469.37,8928.65
2019-01-22 23:30:00,1,8334.13,8630.26
2019-01-25 00:00:00,1,9230.24,8156.77
2019-01-25 00:30:00,1,8959.53,7903.03
2019-01-25 01:00:00,1,8572.27,7695.31
2019-01-25 01:30:00,1,8251.83,7411.88
2019-01-25 02:00:00,1,7930.4,7219.47
2019-01-25 02:30:00,1,7625.08,7051.29
2019-01-25 03:00:00,1,7523.3,7042.12
2019-01-25 03:30:00,1,7376.68,6983.1
2019-01-25 04:00:00,1,7330.69,7086.37
2019-01-25 04:30:00,1,7299.31,7269.18
2019-01-25 05:00:00,1,7310.66,7444.18
2019-01-25 05:30:00,1,7408.17,7830.77
2019-01-25 06:00:00,1,7453.71,8136.69
2019-01-25 06:30:00,1,7540.97,8645.62
2019-01-25 07:00:00,1,7832.84,8976.9
2019-01-25 07:30:00,1,8176.55,9305.69
2019-01-25 08:00:00,1,8609.63,9634.88
2019-01-25 08:30:00,1,9006.59,9793.8
2019-01-25 09:00:00,1,9512.12,10023.97
2019-01-25 09:30:00,1,9813.5,10252.97
2019-01-25 10:00:00,1,10222.3,10422.85
2019-01-25 10:30:00,1,10471.65,10668.66
2019-01-25 11:00:00,1,10751.41,10800.01
2019-01-25 11:30:00,1,10927.65,11042.29
2019-01-25 12:00:00,1,11058.58,11274.33
2019-01-25 12:30:00,1,11214.65,11398.75
2019-01-25 13:00:00,1,11233.03,11609.09
2019-01-25 13:30:00,1,11274.68,11869.96
2019-01-25 14:00:00,1,11315.56,12046.54
2019-01-25 14:30:00,1,11431.08,12211.72
2019-01-25 15:00:00,1,11462.05,12481.21
2019-01-25 15:30:00,1,11613.09,12647.53
2019-01-25 16:00:00,1,11700.39,12785.57
2019-01-25 16:30:00,1,11771.98,13091.73
2019-01-25 17:00:00,1,11694.02,13074.36
2019-01-25 17:30:00,1,11617.11,12962.65
2019-01-25 18:00:00,1,11522.4,12881.63
2019-01-25 18:30:00,1,11306.54,12614.21
2019-01-25 19:00:00,1,11178.16,12334.5
2019-01-25 19:30:00,1,10932.26,12185.58
2019-01-25 20:00:00,1,10854.07,12015.5
2019-01-25 20:30:00,1,10704.43,11666.99
2019-01-25 21:00:00,1,10409.09,11238.75
2019-01-25 21:30:00,1,10133.49,10943.4
2019-01-25 22:00:00,1,9830.57,10450.71
2019-01-25 22:30:00,1,9560.38,10136.65
2019-01-25 23:00:00,1,9268.64,9696.44
2019-01-25 23:30:00,1,8841.45,9327.13
2019-01-26 00:00:00,1,8558.31,8949.25
2019-01-26 00:30:00,1,8205.08,8673.27
2019-01-26 01:00:00,1,7980.93,8305.76
2019-01-26 01:30:00,1,7800.81,7982.38
2019-01-26 02:00:00,1,7481.26,7709.76
2019-01-26 02:30:00,1,7246.94,7489.39
2019-01-26 03:00:00,1,7222.72,7388.77
2019-01-26 03:30:00,1,7139.92,7315.51
2019-01-26 04:00:00,1,7020.82,7328.68
2019-01-26 04:30:00,1,7007.83,7331.88
2019-01-26 05:00:00,1,6995.12,7421.89
2019-01-26 05:30:00,1,7002.34,7526.38
2019-01-26 06:00:00,1,7003.35,7613.78
2019-01-26 06:30:00,1,7052.45,7830.47
2019-01-26 07:00:00,1,7219.23,8192.77
2019-01-26 07:30:00,1,7469.19,8523.56
2019-01-26 08:00:00,1,7812.28,9000.53
2019-01-26 08:30:00,1,8137.12,9381.45
2019-01-26 09:00:00,1,8506.86,9719.67
2019-01-26 09:30:00,1,8822.88,10194.48
2019-01-26 10:00:00,1,9235.2,10461.75
2019-01-26 10:30:00,1,9513.2,10695.75
2019-01-26 11:00:00,1,9721.8,10980.66
2019-01-26 11:30:00,1,10008.33,11162.01
2019-01-26 12:00:00,1,10184.37,11207.56
2019-01-26 12:30:00,1,10371.14,11338.1
2019-01-26 13:00:00,1,10549.65,11377.88
2019-01-26 13:30:00,1,10579.43,11366.67
2019-01-26 14:00:00,1,10621.34,11471.27
2019-01-26 14:30:00,1,10656.11,11529.89
2019-01-26 15:00:00,1,10669.73,11575.56
2019-01-26 15:30:00,1,10732.39,11693.3
2019-01-26 16:00:00,1,10777.77,11742.39
2019-01-26 16:30:00,1,10678.78,11658.49
2019-01-26 17:00:00,1,10325.07,11693.17
2019-01-26 17:30:00,1,10265.15,11439.82
2019-01-26 18:00:00,1,10129.34,11371.01
2019-01-26 18:30:00,1,9985.34,11128.69
2019-01-26 19:00:00,1,9766.98,10891.7
2019-01-26 19:30:00,1,9616.99,10768.03
2019-01-26 20:00:00,1,9589.64,10736.33
2019-01-26 20:30:00,1,9516.59,10466.33
2019-01-26 21:00:00,1,9294.01,10131.68
2019-01-26 21:30:00,1,9124.03,9867.8
2019-01-26 22:00:00,1,8931.91,9517.12
2019-01-26 22:30:00,1,8669.72,9287.08
2019-01-26 23:00:00,1,8529.53,8883.37
2019-01-26 23:30:00,1,8245.44,8537.92
2019-01-27 00:00:00,1,7958.25,8239.41
2019-01-27 00:30:00,1,7763.86,7993.36
2019-01-27 01:00:00,1,7542.3,7727.83
2019-01-27 01:30:00,1,7384.44,7491.56
2019-01-27 02:00:00,1,7100.11,7346.8
2019-01-27 02:30:00,1,6942.61,7122.57
2019-01-27 03:00:00,1,6861.79,7111.54
2019-01-27 03:30:00,1,6759.28,7058.76
2019-01-27 04:00:00,1,6758.72,7047.93
2019-01-27 04:30:00,1,6719.84,7049.14
2019-01-27 05:00:00,1,6779.29,7049.85
2019-01-27 05:30:00,1,6830.92,7073.22
2019-01-27 06:00:00,1,6943.24,7140.38
2019-01-27 06:30:00,1,7046.22,7298.1
2019-01-27 07:00:00,1,7243.87,7472.64
2019-01-27 07:30:00,1,7433.83,7783.92
2019-01-27 08:00:00,1,7695.58,8049.06
2019-01-27 08:30:00,1,7919.48,8429.6
2019-01-27 09:00:00,1,8121.7,8722.31
2019-01-27 09:30:00,1,8306.91,9109.61
2019-01-27 10:00:00,1,8410.48,9527.67
2019-01-27 10:30:00,1,8498.18,9744.66
2019-01-27 11:00:00,1,8585.4,9971.43
2019-01-27 11:30:00,1,8658.48,10211.15
2019-01-27 12:00:00,1,8770.2,10328.08
2019-01-27 12:30:00,1,8932.09,10488.74
2019-01-27 13:00:00,1,9012.64,10649.01
2019-01-27 13:30:00,1,9174.0,10700.82
2019-01-27 14:00:00,1,9311.5,10699.56
2019-01-27 14:30:00,1,9437.63,10719.84
2019-01-27 15:00:00,1,9538.92,10732.2
2019-01-27 15:30:00,1,9645.17,10760.35
2019-01-27 16:00:00,1,9797.07,10833.52
2019-01-27 16:30:00,1,9900.39,10451.62
2019-01-27 17:00:00,1,10035.87,10292.51
2019-01-27 17:30:00,1,10181.53,10202.93
2019-01-27 18:00:00,1,10032.42,10036.77
2019-01-27 18:30:00,1,9873.99,9762.62
2019-01-27 19:00:00,1,9730.6,9593.24
2019-01-27 19:30:00,1,9599.71,9549.03
2019-01-27 20:00:00,1,9595.79,9535.25
2019-01-27 20:30:00,1,9458.2,9294.14
2019-01-27 21:00:00,1,9267.2,8974.35
2019-01-27 21:30:00,1,9075.49,8887.82
2019-01-27 22:00:00,1,8899.61,8644.47
2019-01-27 22:30:00,1,8658.52,8504.04
2019-01-27 23:00:00,1,8499.22,8208.72
2019-01-27 23:30:00,1,8261.88,7955.87
2019-01-29 00:00:00,1,8544.63,7849.65
2019-01-29 00:30:00,1,8330.48,7678.07
2019-01-29 01:00:00,1,8116.18,7474.75
2019-01-29 01:30:00,1,7866.53,7195.21
2019-01-29 02:00:00,1,7614.39,7020.79
2019-01-29 02:30:00,1,7352.3,6877.22
2019-01-29 03:00:00,1,7206.91,6880.48
2019-01-29 03:30:00,1,7099.81,6888.75
2019-01-29 04:00:00,1,7157.93,6919.84
2019-01-29 04:30:00,1,7202.66,7078.84
2019-01-29 05:00:00,1,7463.49,7265.34
2019-01-29 05:30:00,1,7605.38,7676.15
2019-01-29 06:00:00,1,8084.87,8084.28
2019-01-29 06:30:00,1,8470.69,8606.71
2019-01-29 07:00:00,1,8903.23,9045.55
2019-01-29 07:30:00,1,9291.9,9372.87
2019-01-29 08:00:00,1,9514.2,9654.68
2019-01-29 08:30:00,1,9609.19,9921.79
2019-01-29 09:00:00,1,9834.8,10020.37
2019-01-29 09:30:00,1,10038.76,10196.39
2019-01-29 10:00:00,1,10272.92,10310.9
2019-01-29 10:30:00,1,10415.96,10422.95
2019-01-29 11:00:00,1,10603.12,10664.54
2019-01-29 11:30:00,1,10785.32,10758.43
2019-01-29 12:00:00,1,11022.7,11065.16
2019-01-29 12:30:00,1,11122.86,11240.5
2019-01-29 13:00:00,1,11276.04,11528.18
2019-01-29 13:30:00,1,11632.12,11768.06
2019-01-29 14:00:00,1,11686.26,11983.35
2019-01-29 14:30:00,1,11715.13,12120.38
2019-01-29 15:00:00,1,11780.92,12523.2
2019-01-29 15:30:00,1,11899.53,12619.46
2019-01-29 16:00:00,1,12208.95,12846.24
2019-01-29 16:30:00,1,12369.34,12937.4
2019-01-29 17:00:00,1,12228.83,12804.56
2019-01-29 17:30:00,1,12252.69,12582.53
2019-01-29 18:00:00,1,12004.28,12556.58
2019-01-29 18:30:00,1,11921.19,12273.71
2019-01-29 19:00:00,1,11649.07,11924.25
2019-01-29 19:30:00,1,11440.62,11701.93
2019-01-29 20:00:00,1,11298.74,11370.5
2019-01-29 20:30:00,1,11091.36,10994.97
2019-01-29 21:00:00,1,10784.07,10451.79
2019-01-29 21:30:00,1,10349.6,10157.18
2019-01-29 22:00:00,1,9989.79,9603.26
2019-01-29 22:30:00,1,9537.1,9322.6
2019-01-29 23:00:00,1,9206.15,8972.71
2019-01-29 23:30:00,1,8910.11,8625.22
2019-01-30 00:00:00,1,8502.88,8342.35
2019-01-30 00:30:00,1,8246.14,8096.08
2019-01-30 01:00:00,1,7995.66,7884.22
2019-01-30 01:30:00,1,7780.72,7621.5
2019-01-30 02:00:00,1,7435.8,7400.46
2019-01-30 02:30:00,1,7234.96,7231.64
2019-01-30 03:00:00,1,7131.98,7162.01
2019-01-30 03:30:00,1,7047.88,7115.29
2019-01-30 04:00:00,1,7101.5,7192.56
